# UniMorph eng 66e0e9e8e2dcd196da081a25a48e5c1fe3d8b49b | sha256 743fff8ddb3ff26ae413af1fa859806106ffff69628be4cb7ed4d34f677deed2 | pack gre | entries 2141
exhaustive	exhaust	-ive	N	ADJ
exhilaration	exhilarate	-ion	V	N
existential	existence	-ial	N	ADJ
expansive	expanse	-ive	N	ADJ
expediency	expedient	-cy	ADJ	N
expeditious	expedite	-ous	V	ADJ
expeditious	expedition	-ous	N	ADJ
expiation	expiate	-tion	V	N
expiation	expiate	-ion	V	N
expiration	expire	-ation	V	N
explosive	explosion	-ive	N	ADJ
exponentially	exponential	-ly	ADJ	ADV
exposition	expose	-ition	V	N
exposition	expose	-tion	V	N
expository	exposition	-ory	N	ADJ
expressly	express	-ly	V	ADV
exterminate	terminate	ex-	V	V
externalize	external	-ize	ADJ	V
extinction	extinct	-ion	ADJ	N
extrapolate	interpolate	extra-	V	V
extremist	extreme	-ist	ADJ	N
extremist	extreme	-ist	ADJ	ADJ
extrovert	vert	extro-	N	N
exuberance	exuberant	-ce	ADJ	N
exultant	exult	-ant	V	ADJ
fabulous	fable	-ous	N	ADJ
factorable	factor	-able	N	ADJ
factual	fact	-al	N	ADJ
factual	fact	-ual	N	ADJ
faddish	fad	-ish	N	ADJ
fallacious	fallacy	-ous	N	ADJ
fallibility	fallible	-ity	ADJ	N
fallible	fall	-ible	N	ADJ
falsehood	false	-hood	ADJ	N
falsify	false	-ify	ADJ	V
familiarity	familiar	-ity	ADJ	N
fasten	fast	-en	N	V
fastness	fast	-ness	N	N
fatten	fat	-en	N	V
fatuous	fatuity	-ous	N	ADJ
favorable	favor	-able	N	ADJ
fealty	feal	-ty	ADJ	N
feckless	effect	-less	N	ADJ
feckless	feck	-less	N	ADJ
fecundity	fecund	-ity	ADJ	N
feigned	feign	-ed	V	ADJ
feisty	feist	-y	N	ADJ
felicitate	felicity	-ate	N	V
felicitous	felicity	-ous	N	ADJ
felony	felon	-y	ADJ	N
feminist	feminism	-ist	N	ADJ
fencing	fence	-ing	N	V
fender	fend	-er	V	N
fermentation	ferment	-ation	N	N
fertilize	fertile	-ize	ADJ	V
fertilizer	fertilize	-er	V	N
festive	feast	-ive	N	ADJ
feud	foe	-d	ADJ	U
fickle	fike	-le	V	ADJ
fidget	fidge	-et	V	V
figurative	figure	-ative	N	ADJ
figurehead	figure	-head	N	N
figurine	figure	-ine	N	N
filth	foul	-th	ADJ	N
finable	fine	-able	ADJ	ADJ
finery	fine	-ry	N	N
fishery	fish	-ery	ADJ	N
fishery	fisher	-y	N	N
fitful	fit	-ful	ADJ	ADJ
fixate	fix	-ate	N	V
flabby	flap	-y	N	ADJ
flaggy	flag	-y	N	ADJ
flatten	flat	-en	ADJ	V
flatter	flat	-er	V	ADJ
flatter	flat	-er	V	N
flatulence	flatulent	-ence	ADJ	N
flaunty	flaunt	-y	V	ADJ
fledgling	fledge	-ling	V	ADJ
fledgling	fledge	-ing	V	ADJ
fleeting	fleet	-ing	N	ADJ
flicker	flick	-er	N	N
floodgate	flood	-gate	N	N
floppy	flop	-y	N	ADJ
fluffy	fluff	-y	N	ADJ
flustered	fluster	-ed	V	ADJ
flutter	float	-er	V	V
folder	fold	-er	V	N
fondle	fond	-le	U	V
foolproof	fool	-proof	N	ADJ
foppish	fop	-ish	N	ADJ
forager	forage	-er	N	N
forbearance	forbear	-ance	N	N
forbid	bid	for-	V	V
forebode	bode	fore-	U	U
forebode	bode	fore-	V	V
foreclose	close	for-	V	V
foreclose	close	fore-	V	V
foreknowledge	knowledge	fore-	N	N
forerunner	runner	fore-	N	N
foreshadow	shadow	fore-	V	V
foresight	sight	fore-	N	N
forestall	stall	fore-	V	V
forestall	stall	fore-	V	U
forestry	forest	-ry	N	N
foreword	word	fore-	N	N
forfeiture	forfeit	-ure	N	N
forger	forge	-er	N	N
forgery	forge	-ry	N	N
forgo	go	for-	N	V
forlorn	lorn	for-	ADJ	ADJ
formality	formal	-ity	ADJ	N
forsake	sake	for-	N	V
forswear	swear	for-	V	V
forswear	swear	fore-	V	V
forthright	right	forth-	ADJ	ADJ
fortify	fort	-ify	N	V
fortuitous	fortuity	-ous	N	ADJ
fossilize	fossil	-ize	ADJ	V
fractional	fraction	-al	N	ADJ
fractious	fraction	-ous	N	ADJ
fragrance	fragrant	-ce	ADJ	N
fraternity	fraternal	-ity	ADJ	N
freelancer	freelance	-er	N	N
freight	aught	for-	N	N
fret	eat	for-	V	V
fretwork	fret	-work	N	N
frigidity	frigid	-ity	ADJ	N
frisky	frisk	-y	ADJ	ADJ
frivolous	frivol	-ous	N	ADJ
frolicsome	frolic	-some	ADJ	ADJ
frothy	froth	-y	N	ADJ
fruition	fruit	-ion	N	N
fungicide	fungus	-cide	N	N
furor	fury	-or	N	N
fusion	fuse	-ion	N	N
fussy	fuss	-y	N	ADJ
fusty	fust	-y	N	ADJ
futility	futile	-ity	ADJ	N
gabble	gab	-le	N	V
gainsay	say	gain-	V	V
gallows	gallow	-s	V	N
gamble	game	-le	N	N
gangling	gang	-ling	V	N
gangling	gang	-ling	V	ADJ
garbled	garble	-ed	V	ADJ
gardenia	garden	-ia	N	N
gaseous	gas	-eous	N	ADJ
gasification	gas	-ification	N	N
gastritis	gastric	-itis	ADJ	N
gaudy	gaud	-y	N	ADJ
gavel	give	-el	V	N
gazetteer	gazette	-eer	N	N
gazetteer	gazette	-er	N	N
generality	general	-ity	ADJ	N
generalize	general	-ize	ADJ	V
generator	generation	-or	N	N
generosity	generous	-ity	ADJ	N
genetics	genetic	-s	ADJ	N
genome	gene	-ome	N	N
geometrician	geometric	-ian	ADJ	N
geometrician	geometry	-ician	N	N
germicide	germ	-cide	N	N
ghastly	ghast	-ly	V	ADJ
giddy	god	-y	N	ADJ
gingerly	ginger	-ly	N	ADV
girdle	gird	-le	V	N
girdle	gird	-le	V	V
glamorous	glamour	-ous	N	ADJ
glamorous	glamor	-ous	N	ADJ
glimmer	glim	-er	N	N
gloaming	gloom	-ing	N	N
gloomy	gloom	-y	N	ADJ
glorify	glory	-fy	N	V
glossary	gloss	-ary	N	N
glossy	gloss	-y	N	ADJ
glower	glow	-er	V	N
glutinous	gluten	-ous	N	ADJ
gluttonous	glutton	-ous	N	ADJ
gnarled	gnarl	-ed	N	ADJ
gnawing	gnaw	-ing	V	ADJ
gnomic	gnome	-ic	N	ADJ
gobble	gob	-le	N	V
gosling	goose	-ling	N	N
governance	govern	-ance	N	N
gracious	grace	-ious	N	ADJ
granary	grain	-ary	N	N
grandstand	stand	grand-	N	N
gratification	gratify	-ification	V	N
grating	grate	-ing	N	ADJ
gravitational	gravitation	-al	N	ADJ
gregariousness	gregarious	-ness	ADJ	N
grievance	grieve	-ance	V	N
grievous	grieve	-ous	V	ADJ
gripping	grip	-ing	N	ADJ
gristle	grist	-le	N	N
grounded	ground	-ed	N	ADJ
gruesome	grue	-some	V	ADJ
grumpy	grump	-y	N	ADJ
guileless	guile	-less	N	ADJ
gullible	gull	-ible	N	ADJ
gusher	gush	-er	N	N
gutless	gut	-less	N	ADJ
gutter	gut	-er	N	N
guttle	gut	-le	N	V
hackneyed	hackney	-ed	N	ADJ
haggle	hack	-le	V	V
halfhearted	hearted	half-	ADJ	ADJ
hallowed	hallow	-ed	V	ADJ
hallucination	hallucinate	-ion	V	N
hammer	west ham	-er	N	N
hankering	hanker	-ing	V	N
harden	hard	-en	ADJ	V
hardihood	hardy	-hood	ADJ	N
hardy	hard	-y	ADV	ADJ
harrowing	harrow	-ing	N	ADJ
harshly	harsh	-ly	ADJ	ADV
hassle	haste	-le	N	N
hasten	haste	-en	N	V
hasty	haste	-y	N	ADJ
hawker	hawk	-er	N	N
hazardous	hazard	-ous	N	ADJ
headlong	head	-long	N	ADV
hearken	hark	-en	V	V
hearten	heart	-en	N	V
heavy-handedness	heavy-handed	-ness	ADJ	N
hedonism	hedonic	-ism	ADJ	N
hedonist	hedonism	-ist	N	N
hegemony	hegemon	-y	N	N
hemisphere	sphere	hemi-	N	N
henpecked	henpeck	-ed	V	ADJ
herbaceous	herb	-aceous	N	ADJ
herbicide	herb	-cide	N	N
herbivorous	herbivore	-ous	ADJ	ADJ
hereditary	heredity	-ary	N	ADJ
heretical	heretic	-al	N	ADJ
herpetologist	herpetology	-ist	N	N
hibernate	hibernal	-ate	ADJ	V
hieroglyphic	hieroglyph	-ic	N	ADJ
histrionic	histrion	-ic	N	ADJ
hoary	hoar	-y	ADJ	ADJ
homely	home	-ly	N	ADJ
homiletics	homiletic	-s	ADJ	N
homogeneity	homogeneous	-ity	ADJ	N
homogenize	homogeneous	-ize	ADJ	V
homograph	-graph	homo-	N	N
honorarium	honor	-arium	N	N
hovel	howf	-el	N	N
hover	hove	-er	V	V
howler	howl	-er	V	N
huddle	hide	-le	V	N
humble	hum	-le	N	V
humidity	humid	-ity	ADJ	N
humility	humble	-ity	ADJ	N
husbandry	husband	-ry	N	N
husky	husk	-y	N	ADJ
hydrant	-ant	hydr-	N	N
hyperactivity	activity	hyper-	N	N
hyperactivity	hyperactive	-ity	ADJ	N
hypertension	tension	hyper-	N	N
hypocritical	hypocrite	-ical	N	ADJ
hypodermic	hypodermis	-ic	N	ADJ
hypothetical	hypothetic	-al	ADJ	ADJ
icicle	ice	-cle	N	N
icing	ice	-ing	N	N
iconoclastic	iconoclast	-ic	N	ADJ
idolize	idol	-ize	N	V
ignominious	ignominy	-ious	N	ADJ
ignominious	ignominy	-ous	N	ADJ
ignorant	ignore	-ant	V	ADJ
illegible	legible	in-	ADJ	ADJ
illegible	legible	il-	ADJ	ADJ
illegitimate	legitimate	in-	ADJ	ADJ
illegitimate	legitimate	il-	ADJ	ADJ
illiterate	literate	il-	ADJ	ADJ
illusive	illusion	-ive	N	ADJ
illusory	illusion	-ory	N	ADJ
imitation	imitate	-ion	V	N
imitative	imitate	-ive	V	ADJ
immensity	immense	-ity	ADJ	N
immortal	mortal	im-	N	ADJ
immunity	immune	-ity	ADJ	N
immunize	immune	-ize	ADJ	V
impalpable	palpable	in-	ADJ	ADJ
impalpable	palpable	im-	ADJ	ADJ
impartial	partial	in-	ADJ	ADJ
impartial	partial	im-	ADJ	ADJ
impartial	impart	-ial	V	ADJ
impassioned	impassion	-ed	V	ADJ
impassive	passive	im-	ADJ	ADJ
impecunious	pecunious	in-	ADJ	ADJ
impending	impend	-ing	V	ADJ
impending	impend	-ing	V	N
imperil	peril	im-	N	V
imperious	imperial	-ous	ADJ	ADJ
impermanent	permanent	in-	ADJ	ADJ
impermanent	permanent	im-	ADJ	ADJ
impermeability	permeability	im-	N	N
impermeable	permeable	im-	ADJ	ADJ
impersonate	impersonal	-ate	ADJ	V
impertinence	impertinent	-ence	ADJ	N
implausible	plausible	in-	ADJ	ADJ
implausible	plausible	im-	ADJ	ADJ
impolitic	politic	in-	ADJ	ADJ
impolitic	impolite	-ic	ADJ	ADJ
imponderable	ponderable	in-	ADJ	ADJ
imposing	impose	-ing	V	V
imprecation	imprecate	-ion	V	N
imprecise	precise	in-	ADJ	ADJ
imprecise	precise	im-	ADJ	ADJ
impregnable	impregnate	-able	V	ADJ
impressionable	impression	-able	N	ADJ
imprint	print	im-	N	N
improvident	provident	in-	ADJ	ADJ
improvident	provident	im-	ADJ	ADJ
imprudent	prudent	im-	ADJ	ADJ
impulsive	impulse	-ive	V	ADJ
imputation	impute	-ation	V	N
inadvertently	inadvertent	-ly	ADJ	ADV
inadvertently	advertently	in-	ADV	ADV
inalienable	alienable	in-	ADJ	ADJ
inanimate	animate	in-	ADJ	ADJ
inappreciable	appreciable	in-	ADJ	ADJ
inborn	born	in-	ADJ	ADJ
incandescence	incandesce	-ence	V	N
incandescence	incandescent	-ence	ADJ	N
incarnate	carnate	in-	ADJ	ADJ
incense	cense	in-	V	N
inception	incept	-ion	V	N
incision	incise	-ion	V	N
incisive	incise	-ive	V	ADJ
incisor	incise	-or	V	N
incommensurate	commensurate	in-	ADJ	ADJ
incompatible	compatible	in-	ADJ	ADJ
incompetent	competent	in-	ADJ	ADJ
incongruent	congruent	in-	ADJ	ADJ
incongruity	incongruous	-ity	ADJ	N
inconsequential	consequential	in-	ADJ	ADJ
inconstancy	constancy	in-	N	N
inconstancy	inconstant	-cy	ADJ	N
incontrovertible	controvertible	in-	ADJ	ADJ
incorporeal	corporeal	in-	ADJ	ADJ
incorrigibility	incorrigible	-ity	ADJ	N
incorruptible	corruptible	in-	ADJ	ADJ
incredulity	incredulous	-ity	ADJ	N
incredulity	credulity	in-	N	N
increment	increase	-ment	V	N
incriminate	criminate	in-	V	V
incrustation	incrust	-ation	V	N
incubation	incubate	-ion	V	N
incubator	incubate	-or	V	N
indebted	indebt	-ed	V	V
indecipherable	decipherable	in-	ADJ	ADJ
indecisive	decisive	in-	ADJ	ADJ
indemnify	indemn	-ify	ADJ	V
indemnity	indemn	-ity	ADJ	N
indent	dent	in-	N	N
indeterminate	determinate	in-	ADJ	ADJ
indicative	indicate	-ive	V	ADJ
indifferent	different	in-	ADJ	ADJ
indigence	indigent	-ence	ADJ	N
indignity	indign	-ity	ADJ	N
indignity	dignity	in-	N	N
indispensability	indispensable	-ity	ADJ	N
indubitable	dubitable	in-	ADJ	ADJ
induction	induct	-ion	V	N
ineffaceable	effaceable	in-	ADJ	ADJ
ineffectual	effectual	in-	ADJ	ADJ
inelasticity	elasticity	in-	N	N
ineligible	eligible	in-	ADJ	ADJ
ineptitude	inept	-itude	ADJ	N
inequity	equity	in-	N	N
inexhaustible	exhaustible	in-	ADJ	ADJ
inexpedient	expedient	in-	ADJ	ADJ
inexpiable	expiable	in-	ADJ	ADJ
inexplicable	explicable	in-	ADJ	ADJ
infatuated	infatuate	-ed	V	V
infatuated	infatuate	-ed	V	ADJ
infatuation	infatuate	-ion	V	N
infelicitous	felicitous	in-	ADJ	ADJ
infelicitous	infelicity	-ous	N	ADJ
infelicity	felicity	in-	N	N
infinity	infinite	-y	ADJ	N
inflame	flame	in-	N	V
infliction	inflict	-ion	V	N
informed	inform	-ed	V	V
informed	formed	in-	V	ADJ
informer	inform	-er	V	N
ingestion	ingest	-ion	V	N
ingrained	ingrain	-ed	V	ADJ
ingratiating	ingratiate	-ing	V	ADJ
inhibitor	inhibit	-or	V	N
inhumane	humane	in-	ADJ	ADJ
inimitable	imitable	in-	ADJ	ADJ
iniquitous	iniquity	-ous	N	ADJ
injection	inject	-ion	V	N
injurious	injury	-ous	N	ADJ
inkling	inkle	-ing	N	N
inkling	inkle	-ing	N	V
innocence	innocent	-ence	N	N
inordinate	ordinate	in-	N	ADJ
inquisitive	inquisitor	-ive	N	ADJ
inroad	road	in-	N	N
insane	sane	in-	ADJ	ADJ
insanity	insane	-ity	ADJ	N
insanity	sanity	in-	N	N
insatiable	insatiate	-able	ADJ	ADJ
inscrutable	scrutable	in-	ADJ	ADJ
insecticide	insect	-icide	N	N
insecticide	insect	-cide	N	N
insentient	sentient	in-	ADJ	ADJ
insider	inside	-er	N	N
insincerity	sincerity	in-	N	N
insincerity	insincere	-ity	ADJ	N
insolence	insolent	-ence	ADJ	N
insoluble	soluble	in-	ADJ	ADJ
insolvency	insolvent	-cy	ADJ	N
insolvency	solvency	in-	N	N
insouciance	insouciant	-ce	ADJ	N
installment	install	-ment	V	N
instate	state	in-	N	V
instinctive	instinct	-ive	N	ADJ
institutionalized	institutionalize	-ed	V	ADJ
instructive	instruct	-ive	V	ADJ
instrumental	instrument	-al	N	ADJ
instrumentalist	instrumental	-ist	ADJ	N
insubordinate	subordinate	in-	ADJ	ADJ
insubstantial	substantial	in-	ADJ	ADJ
insufficient	sufficient	in-	ADJ	ADJ
insularity	insular	-ity	ADJ	N
intangible	tangible	in-	ADJ	ADJ
integral	integer	-al	N	ADJ
intensify	intense	-ify	ADJ	V
intentional	intention	-al	N	ADJ
intercessor	intercession	-or	N	N
interchangeable	interchange	-able	V	ADJ
interdisciplinary	disciplinary	inter-	ADJ	ADJ
interference	interfere	-ence	V	N
interjection	interject	-ion	V	N
interlace	lace	inter-	N	V
interlock	lock	inter-	N	V
interlope	lope	inter-	V	V
interloper	loper	inter-	N	N
interminable	terminable	in-	ADJ	ADJ
intermingle	mingle	inter-	V	V
intermission	mission	inter-	N	N
interplay	play	inter-	V	N
interrogative	interrogate	-ive	V	ADJ
intertwine	twine	inter-	N	V
interweave	weave	inter-	V	V
intractable	tractable	in-	ADJ	ADJ
intricacy	intricate	-cy	ADJ	N
introspective	introspection	-ive	N	ADJ
intuitive	intuition	-ive	N	ADJ
invertebrate	vertebrate	in-	ADJ	N
involuntary	voluntary	in-	ADJ	ADJ
invulnerable	vulnerable	in-	ADJ	ADJ
iridescence	iridescent	-ence	ADJ	N
irksome	irk	-some	V	ADJ
ironic	irony	-ic	N	ADJ
irredeemable	redeemable	ir-	ADJ	ADJ
irreducible	reducible	in-	ADJ	ADJ
irremediable	remediable	in-	ADJ	ADJ
irrepressible	repressible	in-	ADJ	ADJ
irrepressible	repressible	ir-	ADJ	ADJ
irritable	irritate	-able	V	ADJ
irritation	irritate	-ion	ADJ	N
jabber	jab	-er	N	N
jaded	jade	-ed	V	ADJ
jaundiced	jaundice	-ed	N	ADJ
jaunty	jaunt	-y	N	ADJ
jealousy	jealous	-y	ADJ	N
jeopardize	jeopardy	-ize	N	V
jesting	jest	-ing	V	N
jingoism	jingo	-ism	N	N
jitter	jit	-er	V	N
jockey	jock	-ey	N	N
jovial	jove	-ial	N	ADJ
jubilation	jubilate	-ion	V	N
judiciousness	judicious	-ness	ADJ	N
jumble	jump	-le	V	V
justifiable	justify	-able	V	ADJ
kaleidoscopic	kaleidoscope	-ic	N	ADJ
kidnap	kid	-nap	N	V
kindred	kin	-red	N	N
kindred	kin	-red	N	ADJ
knotty	knot	-y	N	ADJ
laceration	lacerate	-ion	V	N
laggard	lag	-ard	N	ADJ
laity	lay	-ity	ADJ	N
lamentable	lament	-able	N	ADJ
laminate	lamina	-ate	N	V
lasting	last	-ing	N	ADJ
latency	latent	-cy	ADJ	N
layman	lay	-man	ADJ	N
leakage	leak	-age	N	N
leery	leer	-y	V	ADJ
leeward	lee	-ward	N	ADJ
leisureliness	leisurely	-ness	ADJ	N
leniency	lenient	-cy	ADJ	N
lethargic	lethargy	-ic	N	ADJ
lever	lief	-er	ADJ	N
lexical	lexicon	-al	N	ADJ
lexicographer	lexicography	-er	N	N
libelous	libel	-ous	V	ADJ
liberality	liberal	-ity	ADJ	N
libertine	liberty	-ine	N	N
liken	like	-en	V	V
lineage	line	-age	N	N
lineal	line	-al	N	ADJ
linen	line	-en	N	N
linguistics	linguist	-ics	N	N
lionize	lion	-ize	N	V
liquidate	liquid	-ate	N	V
listless	list	-less	V	ADJ
litigant	litigate	-ant	V	N
litigation	litigate	-ion	V	N
lofty	loft	-y	N	ADJ
logistics	logistic	-s	ADJ	N
longevity	long	-ity	ADJ	N
longing	long	-ing	ADJ	V
longing	long	-ing	ADJ	N
loosen	loose	-en	N	V
loutish	lout	-ish	N	ADJ
lubricant	lubricate	-ant	V	N
lucrative	lucre	-ative	N	ADJ
luscious	lusty	-ous	ADJ	ADJ
lustrous	lustre	-ous	N	ADJ
lusty	lust	-y	N	ADJ
luxurious	luxury	-ous	N	ADJ
machination	machinate	-ion	V	N
magnanimity	magnanimous	-ity	ADJ	N
majestic	majesty	-ic	N	ADJ
maladroit	adroit	mal-	ADJ	ADJ
malapropism	malaprop	-ism	V	N
malcontent	content	mal-	N	ADJ
maleficent	malefic	-ent	ADJ	ADJ
malfeasance	malfeasant	-ance	N	N
malfeasance	feasance	mal-	N	N
malfunction	function	mal-	N	N
malicious	malice	-ious	N	ADJ
malignant	malign	-ant	ADJ	ADJ
malodor	odor	mal-	N	N
malpractice	practice	mal-	N	N
mammal	mamma	-al	N	N
mandatory	mandate	-ory	N	ADJ
mangy	mange	-y	N	ADJ
manifestation	manifest	-ation	ADJ	N
manifesto	manifest	-o	N	N
manifold	many	-fold	U	ADJ
manifold	many	-fold	U	V
manipulative	manipulate	-ive	V	ADJ
mannered	manner	-ed	N	ADJ
mariner	marine	-er	N	N
marred	mar	-ed	V	ADJ
marsupial	marsupium	-al	N	N
materialize	material	-ize	N	V
matriarchy	matriarch	-y	N	N
mawkish	mawk	-ish	N	ADJ
maximize	maximum	-ize	N	V
mechanics	mechanic	-s	N	N
meddlesome	meddle	-some	V	ADJ
mediocrity	mediocre	-ity	ADJ	N
meditation	meditate	-ion	ADJ	N
meditative	meditate	-ive	V	ADJ
melodrama	drama	melo-	N	N
mendacity	mendacious	-ity	ADJ	N
mercurial	mercury	-al	N	N
mermaid	maid	mer-	N	N
mesmerize	mesmerism	-ize	N	V
metabolism	metabolic	-ism	ADJ	N
metaphysical	metaphysic	-al	ADJ	ADJ
metaphysics	physics	meta-	N	N
metaphysics	metaphysic	-s	ADJ	N
meteoric	meteor	-ic	N	ADJ
meteorology	meteor	-logy	N	N
meteorology	meteor	-ology	N	N
methodical	methodic	-al	ADJ	ADJ
methodical	method	-ical	N	ADJ
metrical	metric	-al	N	ADJ
mettlesome	mettle	-some	N	ADJ
microorganism	organism	micro-	N	N
microscopic	microscope	-ic	N	ADJ
midget	midge	-et	N	N
mighty	might	-y	N	N
migratory	migrator	-y	N	ADJ
mingle	ming	-le	V	V
minutes	minute	-s	N	N
minutia	minute	-ia	N	N
miraculous	miracle	-ous	N	ADJ
mirth	merry	-th	ADJ	N
mischievous	mischief	-ous	N	ADJ
miserly	miser	-ly	V	ADJ
misgiving	give	mis-	V	N
misgiving	giving	mis-	N	N
misgiving	misgive	-ing	V	N
misinform	inform	mis-	V	V
misperceive	perceive	mis-	V	V
misrepresent	represent	mis-	V	V
misrepresentation	representation	mis-	N	N
misrepresentation	misrepresent	-ation	V	N
misshapen	shapen	mis-	U	ADJ
misshapen	shapen	mis-	ADJ	ADJ
mistimed	timed	mis-	V	ADJ
mnemonics	mnemonic	-s	ADJ	N
modish	mode	-ish	N	ADJ
modulate	module	-ate	N	V
molar	mole	-ar	N	ADJ
molding	mold	-ing	N	V
molding	mold	-ing	N	N
moldy	mold	-y	N	ADJ
momentous	moment	-ous	N	ADJ
monarchy	monarch	-y	N	N
mongrel	mong	-rel	N	N
monochromatic	chromatic	mono-	ADJ	ADJ
monolithic	monolith	-ic	N	ADJ
monomania	mania	mono-	N	N
monopolize	monopoly	-ize	N	V
monotone	tone	mono-	N	N
monotonous	monotone	-ous	N	ADJ
monotony	monotone	-y	N	N
monstrous	monster	-ous	N	ADJ
monumental	monument	-al	N	ADJ
moody	mood	-y	N	ADJ
moralistic	moral	-istic	N	ADJ
moralistic	moralist	-ic	N	ADJ
mortification	mortify	-ification	V	N
motility	motile	-ty	ADJ	N
motility	motile	-ity	ADJ	N
motley	mottle	-y	V	ADJ
mottled	mottle	-ed	N	ADJ
mountainous	mountain	-ous	N	ADJ
mournful	mourn	-ful	V	ADJ
muddle	mud	-le	N	V
muddy	mud	-y	ADJ	ADJ
muffled	muffle	-ed	V	ADJ
muffler	muffle	-er	N	N
mulish	mule	-ish	N	ADJ
multiplicity	multiple	-icity	ADJ	N
multiply	multiple	-ly	ADJ	ADV
municipality	municipal	-ity	ADJ	N
munificence	munificent	-ence	ADJ	N
murky	murk	-y	N	ADJ
muscular	musculous	-ar	ADJ	ADJ
muscular	muscle	-ar	N	ADJ
musicologist	musicology	-ist	N	N
musty	must	-y	V	ADJ
muted	mute	-ed	N	ADJ
mutineer	mutiny	-eer	N	N
mutinous	mutiny	-ous	N	ADJ
myopic	myopia	-ic	N	ADJ
naivety	naivete	-y	N	N
narcissist	narcissism	-ist	N	N
nauseate	nausea	-ate	N	V
naysayer	naysay	-er	V	N
nebulous	nebula	-ous	N	ADJ
necessitous	necessity	-ous	N	ADJ
needlework	needle	-work	N	N
needy	need	-y	N	ADJ
negation	negate	-ion	V	N
negligence	negligent	-ence	ADJ	N
negotiable	negotiate	-able	V	ADJ
nestle	nest	-le	N	V
nestling	nest	-ling	N	N
nestling	nestle	-ing	V	V
nestling	nestle	-ing	V	N
nethermost	nether	-most	ADJ	ADJ
neurology	neuron	-logy	N	N
neutralize	neutral	-ize	ADJ	V
neutron	neutral	-on	ADJ	N
nibble	nip	-le	N	N
nicety	nice	-ity	ADJ	N
nicety	nice	-ty	ADJ	N
niggling	niggle	-ing	N	ADJ
nimble	nim	-le	V	ADJ
noisome	noy	-some	V	ADJ
nomadic	nomad	-ic	N	ADJ
nonchalance	nonchalant	-ce	ADJ	N
noncommittal	committal	non-	N	ADJ
nonconformist	conformist	non-	N	N
nonconformist	conformist	non-	N	ADJ
nonentity	entity	non-	N	N
nonflammable	flammable	non-	ADJ	ADJ
nonporous	porous	non-	ADJ	ADJ
nonradioactive	radioactive	non-	ADJ	ADJ
nonsensical	nonsense	-ical	N	ADJ
nonviable	viable	non-	ADJ	ADJ
notability	note	-ability	N	N
notability	notable	-ity	ADJ	N
novelty	novel	-y	N	N
nucleate	nucleus	-ate	N	ADJ
nullify	null	-ify	N	V
numismatist	numismatics	-ist	N	N
numismatist	numismatic	-ist	ADJ	N
oafishness	oafish	-ness	ADJ	N
obligatory	obligate	-ory	V	ADJ
obliging	oblige	-ing	V	ADJ
oblivious	oblivion	-ous	N	ADJ
obscurity	obscure	-ity	ADJ	N
observance	observe	-ance	V	N
obsession	obsess	-ion	V	N
obstinacy	obstinate	-cy	ADJ	U
obstinacy	obstinate	-cy	ADJ	N
obstruction	obstruct	-ion	V	N
obtainable	obtain	-able	V	ADJ
occidental	occident	-al	N	ADJ
occurrence	occur	-ence	V	N
odoriferous	odor	-ferous	N	ADJ
odoriferous	odor	-iferous	N	ADJ
offbeat	beat	off-	N	N
offhand	hand	off-	N	ADJ
officious	office	-ious	N	ADJ
offish	off	-ish	ADJ	ADJ
offset	set	off-	ADJ	N
offspring	spring	off-	N	N
ointment	oint	-ment	V	N
oligarchy	oligarch	-y	N	N
omnipotent	potent	omni-	N	ADJ
omnipresent	present	omni-	ADJ	ADJ
omnivorous	omnivore	-ous	N	ADJ
onset	set	on-	V	N
onslaught	slaught	on-	N	N
opacity	opaque	-ity	ADJ	N
opalescence	opal	-escence	V	N
operative	operate	-ive	V	ADJ
opiate	opium	-ate	N	ADJ
opinionated	opinionate	-ed	V	ADJ
opprobrious	opprobrium	-ous	N	ADJ
optimist	optimism	-ist	N	N
optimization	optimize	-ation	V	N
optional	option	-al	N	ADJ
oracular	oracle	-ar	N	ADJ
oration	orate	-ion	V	N
oratory	orator	-y	N	N
ordeal	deal	or-	N	N
originality	original	-ity	ADJ	N
ornithologist	ornithology	-ist	N	N
ostracize	ostracism	-ize	N	V
outfox	fox	out-	V	V
outgrowth	growth	out-	N	N
outgrowth	outgrow	-th	V	N
outlandish	outland	-ish	N	ADJ
outlet	let	out-	V	N
outmaneuver	maneuver	out-	N	V
outrage	rage	out-	N	N
outset	set#verb	out-	N	N
outset	set	out-	U	V
outset	set	out-	N	N
outshine	shine	out-	V	V
outskirts	skirt	out-	N	N
outskirts	outskirt	-s	N	N
outspoken	spoken	out-	ADJ	ADJ
outstrip	prefix	out-	N	V
outstrip	strip	out-	N	V
outwit	wit	out-	N	V
overbearing	overbear	-ing	V	V
overdose	dose#noun	over-	N	N
overdose	dose#verb	over-	V	V
overdose	dose	over-	N	N
overdue	due	over-	ADJ	ADJ
overexposure	exposure	over-	N	N
overexposure	overexpose	-ure	V	N
overflow	flow	over-	V	N
overhaul	haul	over-	N	N
overlap	lap	over-	V	V
overreach	reach	over-	V	V
override	ride	over-	V	V
overriding	override	-ing	V	ADJ
overrule	rule	over-	N	V
overshadow	shadow	over-	N	V
oversight	sight	over-	N	N
oversight	oversee	-t	V	N
overstate	state	over-	N	V
overthrow	throw	over-	N	V
overturn	turn	over-	V	V
