# ECDICT bc015ed2e24a7abef49fc6dbbb7fe32c1dadaf8b | sha256 1a6947e04785db63613a92e14903cdae7954f7e84860b10e68e5c7cbb3f9c3cf | forward lemmas 40308 | forms 71439
dictate	s	dictates
dictation	s	dictations
dictator	s	dictators
dictatorship	s	dictatorships
dictionary	s	dictionaries
dictum	s	dicta
dictum	s	dictums
dicy	t	diciest
dicynodont	s	dicynodonts
did	s	dids
diddle	3	diddles
diddle	d	diddled
diddle	i	diddling
diddle	p	diddled
didgeridoo	s	didgeridoos
didy	r	didier
die	3	dies
die	d	died
die	i	dying
die	p	died
die	s	dies
die-hard	s	die-hards
die-off	s	die-offs
diecast	i	diecasting
diehard	s	diehards
dielectric	s	dielectrics
diem	s	diems
diesel	s	diesels
diesel-engine	s	diesel-engines
diet	3	diets
diet	d	dieted
diet	i	dieting
diet	p	dieted
diet	s	diets
dietary	s	dietaries
dieter	s	dieters
dietetic	s	dietetics
dietician	s	dieticians
dietitian	s	dietitians
diff	3	diffs
diff	s	diffs
differ	3	differs
differ	d	differed
differ	i	differing
differ	p	differed
difference	s	differences
differential	s	differentials
differentiate	3	differentiates
differentiate	d	differentiated
differentiate	i	differentiating
differentiate	p	differentiated
differentiate	s	differentiates
differentiation	s	differentiations
differentiator	s	differentiators
difficulty	s	difficulties
diffract	3	diffracts
diffract	d	diffracted
diffract	i	diffracting
diffract	p	diffracted
diffractometer	s	diffractometers
diffuse	3	diffuses
diffuse	d	diffused
diffuse	i	diffusing
diffuse	p	diffused
diffuser	s	diffusers
diffusion	s	diffusions
diffusionist	s	diffusionists
diffusivity	s	diffusivities
dig	3	digs
dig	d	dug
dig	i	digging
dig	p	digged
dig	p	dug
dig	s	digs
digest	3	digests
digest	d	digested
digest	i	digesting
digest	p	digested
digester	s	digesters
digestif	s	digestifs
digestion	s	digestions
digestive	s	digestives
digg	s	diggs
digger	s	diggers
digging	s	diggings
diggory	s	diggorys
digit	s	digits
digitalise	d	digitalised
digitalize	3	digitalizes
digitalize	d	digitalized
digitalize	i	digitalizing
digitalize	p	digitalized
digitise	3	digitises
digitise	d	digitised
digitise	i	digitising
digitise	s	digitises
digitiser	s	digitisers
digitize	3	digitizes
digitize	d	digitized
digitize	i	digitizing
digitize	p	digitized
digitizer	s	digitizers
dignify	3	dignifies
dignify	d	dignified
dignify	i	dignifying
dignify	p	dignified
dignitary	s	dignitaries
dignity	s	dignities
digraph	s	digraphs
digress	3	digresses
digress	d	digressed
digress	i	digressing
digress	p	digressed
digression	s	digressions
dihedral	s	dihedrals
dike	3	dikes
dike	d	diked
dike	i	diking
dike	p	diked
dike	s	dikes
diktat	s	diktats
dilapidate	3	dilapidates
dilapidate	d	dilapidated
dilapidate	i	dilapidating
dilapidate	p	dilapidated
dilapidation	s	dilapidations
dilatation	s	dilatations
dilate	3	dilates
dilate	d	dilated
dilate	i	dilating
dilate	p	dilated
dilate	s	dilates
dilation	s	dilations
dilator	s	dilators
dildo	s	dildos
dilemma	s	dilemmas
dilettante	s	dilettantes
dilettante	s	dilettanti
dill	p	dilled
dilly	i	dillying
dilly	p	dillied
dilly	s	dillys
dillydally	3	dillydallies
dillydally	d	dillydallied
dillydally	i	dillydallying
dillydally	p	dillydallied
dilute	3	dilutes
dilute	d	diluted
dilute	i	diluting
dilute	p	diluted
dilution	s	dilutions
dim	3	dims
dim	d	dimmed
dim	i	dimming
dim	p	dimmed
dim	r	dimmer
dim	t	dimmest
dimbleby	s	dimblebys
dime	s	dimes
dimension	3	dimensions
dimension	d	dimensioned
dimension	i	dimensioning
dimension	p	dimensioned
dimension	s	dimensions
dimer	s	dimers
dimerise	d	dimerised
dimerise	s	dimerises
dimerize	i	dimerizing
diminish	3	diminishes
diminish	d	diminished
diminish	i	diminishing
diminish	p	diminished
diminuendo	s	diminuendos
diminution	s	diminutions
diminutive	s	diminutives
dimitrio	s	dimitrios
dimmer	s	dimmers
dimorphism	s	dimorphisms
dimple	3	dimples
dimple	d	dimpled
dimple	i	dimpling
dimple	p	dimpled
dimple	s	dimples
dimwit	p	dimwitted
dimwit	s	dimwits
din	3	dins
din	d	dinned
din	i	dinning
din	p	dinned
din	s	dins
dina	s	dinas
dinar	s	dinars
dinaride	s	dinarides
dine	3	dines
dine	d	dined
dine	i	dining
dine	p	dined
diner	s	diners
ding	3	dings
ding	d	dinged
ding	i	dinging
ding	p	dinged
ding	s	dings
dingbat	s	dingbats
dinge	d	dinged
dinghy	s	dinghies
dinghy	s	dinghys
dingle	s	dingles
dingoe	s	dingoes
dingy	r	dingier
dingy	s	dingies
dingy	t	dingiest
dining-room	s	dining-rooms
dink	p	dinked
dink	s	dinks
dinkin	s	dinkins
dinky	s	dinkies
dinky	s	dinkys
dinner	s	dinners
dinner-date	s	dinner-dates
dinner-jacket	s	dinner-jackets
dinner-party	s	dinner-parties
dinner-plate	s	dinner-plates
dinner-table	s	dinner-tables
dinnertime	s	dinnertimes
dino	s	dinos
dinoflagellate	s	dinoflagellates
dinosaur	s	dinosaurs
dint	3	dints
dint	d	dinted
dint	i	dinting
dint	p	dinted
dint	s	dints
dinucleotide	3	dinucleotides
dinucleotide	s	dinucleotides
diocesan	s	diocesans
diocese	s	dioceses
diode	s	diodes
diodide	s	diodides
diogene	s	diogenes
diomede	3	diomedes
dionyso	s	dionysos
diopside	s	diopsides
dioptre	s	dioptres
diorama	s	dioramas
diorite	s	diorites
dioxide	s	dioxides
dioxin	s	dioxins
dip	3	dips
dip	d	dipped
dip	i	dipping
dip	p	dipped
dip	s	dips
diphone	s	diphones
diphthong	3	diphthongs
diphthong	s	diphthongs
diphthongize	3	diphthongizes
diphthongize	d	diphthongized
diphthongize	i	diphthongizing
diphthongize	p	diphthongized
diploid	s	diploids
diploma	s	diplomas
diplomat	s	diplomats
diplomate	3	diplomates
diplomate	s	diplomates
diplomatist	s	diplomatists
diplomonad	s	diplomonads
dipole	s	dipoles
dipper	s	dippers
dipsomaniac	s	dipsomaniacs
dipstick	s	dipsticks
dipterocarp	s	dipterocarps
diptych	s	diptychs
diradical	s	diradicals
diram	s	dirams
dire	r	direr
dire	t	direst
direct	3	directs
direct	d	directed
direct	i	directing
direct	p	directed
direction	s	directions
direction-finder	s	direction-finders
directive	s	directives
directivity	s	directivities
director	s	directors
director-general	s	director-generals
directorate	s	directorates
directorship	s	directorships
directory	s	directories
dirge	s	dirges
dirham	s	dirhams
dirigible	s	dirigibles
dirigiste	s	dirigistes
dirk	s	dirks
dirty	3	dirties
dirty	d	dirtied
dirty	i	dirtying
dirty	p	dirtied
dirty	r	dirtier
dirty	t	dirtiest
dirty-trick	s	dirty-tricks
dis-associate	i	dis-associating
dis-benefit	s	dis-benefits
dis-economy	s	dis-economies
disability	s	disabilities
disable	3	disables
disable	d	disabled
disable	i	disabling
disable	p	disabled
disablement	s	disablements
disabuse	3	disabuses
disabuse	d	disabused
disabuse	i	disabusing
disabuse	p	disabused
disaccharidase	s	disaccharidases
disaccharide	s	disaccharides
disaccord	3	disaccords
disaccord	d	disaccorded
disaccord	i	disaccording
disaccord	p	disaccorded
disadvantage	3	disadvantages
disadvantage	d	disadvantaged
disadvantage	i	disadvantaging
disadvantage	p	disadvantaged
disadvantage	s	disadvantages
disaffect	3	disaffects
disaffect	d	disaffected
disaffect	i	disaffecting
disaffect	p	disaffected
disaffection	s	disaffections
disaffiliate	d	disaffiliated
disaffiliate	i	disaffiliating
disaffiliate	p	disaffiliated
disaffinity	s	disaffinities
disaffore	t	disafforest
disafforest	3	disafforests
disafforest	d	disafforested
disafforest	i	disafforesting
disafforest	p	disafforested
disafforestment	s	disafforestments
disaggregate	3	disaggregates
disaggregate	d	disaggregated
disaggregate	i	disaggregating
disaggregate	p	disaggregated
disagree	3	disagrees
disagree	d	disagreed
disagree	i	disagreeing
disagree	p	disagreed
disagreement	s	disagreements
disallow	3	disallows
disallow	d	disallowed
disallow	i	disallowing
disallow	p	disallowed
disallow	s	disallows
disallowance	s	disallowances
disambiguate	3	disambiguates
disambiguate	d	disambiguated
disambiguate	i	disambiguating
disambiguate	p	disambiguated
disambiguate	s	disambiguates
disappear	3	disappears
disappear	d	disappeared
disappear	i	disappearing
disappear	p	disappeared
disappearance	s	disappearances
disappeared	s	disappeareds
disappoint	3	disappoints
disappoint	d	disappointed
disappoint	i	disappointing
disappoint	p	disappointed
disappointment	s	disappointments
disapproval	s	disapprovals
disapprove	3	disapproves
disapprove	d	disapproved
disapprove	i	disapproving
disapprove	p	disapproved
disapprover	s	disapprovers
disarm	3	disarms
disarm	d	disarmed
disarm	i	disarming
disarm	p	disarmed
disarmer	s	disarmers
disarrange	3	disarranges
disarrange	d	disarranged
disarrange	i	disarranging
disarrange	p	disarranged
disarray	3	disarrays
disarray	d	disarrayed
disarray	i	disarraying
disarray	p	disarrayed
disarticulate	3	disarticulates
disarticulate	d	disarticulated
disarticulate	i	disarticulating
disarticulate	p	disarticulated
disassemble	3	disassembles
disassemble	d	disassembled
disassemble	i	disassembling
disassemble	p	disassembled
disassociate	3	disassociates
disassociate	d	disassociated
disassociate	i	disassociating
disassociate	p	disassociated
disaster	s	disasters
disavow	3	disavows
disavow	d	disavowed
disavow	i	disavowing
disavow	p	disavowed
disavow	s	disavows
disavowal	s	disavowals
disband	3	disbands
disband	d	disbanded
disband	i	disbanding
disband	p	disbanded
disbandment	s	disbandments
disbar	3	disbars
disbar	d	disbarred
disbar	i	disbarring
disbar	p	disbarred
disbarment	s	disbarments
disbelief	s	disbeliefs
disbelieve	3	disbelieves
disbelieve	d	disbelieved
disbelieve	i	disbelieving
disbelieve	p	disbelieved
disbeliever	3	disbelievers
disbenefit	s	disbenefits
disbud	3	disbuds
disbud	d	disbudded
disbud	i	disbudding
disbud	p	disbudded
disburden	3	disburdens
disburden	d	disburdened
disburden	i	disburdening
disburden	p	disburdened
disburse	3	disburses
disburse	d	disbursed
disburse	i	disbursing
disburse	p	disbursed
disbursement	s	disbursements
disc	s	discs
disc-jockey	s	disc-jockeys
discard	3	discards
discard	d	discarded
discard	i	discarding
discard	p	discarded
discard	s	discards
discern	3	discerns
discern	d	discerned
discern	i	discerning
discern	p	discerned
discharge	3	discharges
discharge	d	discharged
discharge	i	discharging
discharge	p	discharged
discharge	s	discharges
discharger	s	dischargers
disciple	d	discipled
disciple	i	discipling
disciple	s	disciples
disciplinarian	s	disciplinarians
discipline	3	disciplines
discipline	d	disciplined
discipline	i	disciplining
discipline	p	disciplined
discipline	s	disciplines
disclaim	3	disclaims
disclaim	d	disclaimed
disclaim	i	disclaiming
disclaim	p	disclaimed
disclaimer	s	disclaimers
disclose	3	discloses
disclose	d	disclosed
disclose	i	disclosing
disclose	p	disclosed
disclosure	s	disclosures
disco	i	discoing
disco	s	discos
discolour	3	discolours
discolour	d	discoloured
discolour	i	discolouring
discolour	p	discoloured
discolour	s	discolours
discolouring	s	discolourings
discombobulate	3	discombobulates
discombobulate	d	discombobulated
discombobulate	i	discombobulating
discombobulate	p	discombobulated
discomfit	3	discomfits
discomfit	d	discomfited
discomfit	i	discomfiting
discomfit	p	discomfited
discomfit	p	discomfitted
discomfiture	s	discomfitures
discomfort	d	discomforted
discomfort	i	discomforting
discomfort	p	discomforted
discomfort	s	discomforts
discommode	3	discommodes
discommode	d	discommoded
discommode	i	discommoding
discommode	p	discommoded
discompose	3	discomposes
discompose	d	discomposed
discompose	i	discomposing
discompose	p	discomposed
disconcert	3	disconcerts
disconcert	d	disconcerted
disconcert	i	disconcerting
disconcert	p	disconcerted
disconfirm	3	disconfirms
disconfirm	d	disconfirmed
disconfirm	i	disconfirming
disconfirm	p	disconfirmed
disconnect	3	disconnects
disconnect	d	disconnected
disconnect	i	disconnecting
disconnect	p	disconnected
disconnection	s	disconnections
discontent	3	discontents
discontent	d	discontented
discontent	i	discontenting
discontent	p	discontented
discontent	s	discontents
discontinue	3	discontinues
discontinue	d	discontinued
discontinue	i	discontinuing
discontinue	p	discontinued
discontinuity	s	discontinuities
discord	3	discords
discord	d	discorded
discord	i	discording
discord	p	discorded
discord	s	discords
discordance	s	discordances
discotheque	s	discotheques
discount	3	discounts
discount	d	discounted
discount	i	discounting
discount	p	discounted
discount	s	discounts
discountenance	3	discountenances
discountenance	d	discountenanced
discountenance	i	discountenancing
discountenance	p	discountenanced
discountenance	s	discountenances
discounter	s	discounters
discourage	3	discourages
discourage	d	discouraged
discourage	i	discouraging
discourage	p	discouraged
discouragement	s	discouragements
discourse	3	discourses
discourse	d	discoursed
discourse	i	discoursing
discourse	p	discoursed
discourse	s	discourses
discourtesy	s	discourtesies
discover	3	discovers
discover	d	discovered
discover	i	discovering
discover	p	discovered
discoverer	s	discoverers
discovery	s	discoveries
discredit	3	discredits
discredit	d	discredited
discredit	i	discrediting
discredit	p	discredited
discreet	t	discreetest
discrepancy	s	discrepancies
discrete	s	discretes
discretion	s	discretions
discriminant	s	discriminants
discriminate	3	discriminates
discriminate	d	discriminated
discriminate	i	discriminating
discriminate	p	discriminated
discrimination	s	discriminations
discriminator	s	discriminators
discuss	3	discusses
discuss	d	discussed
discuss	i	discussing
discuss	p	discussed
discussant	s	discussants
discussion	s	discussions
disdain	3	disdains
disdain	d	disdained
disdain	i	disdaining
disdain	p	disdained
disdain	s	disdains
disease	s	diseases
diseconomy	s	diseconomies
disembark	3	disembarks
disembark	d	disembarked
disembark	i	disembarking
disembark	p	disembarked
disembarrass	3	disembarrasses
disembarrass	d	disembarrassed
disembarrass	i	disembarrassing
disembarrass	p	disembarrassed
disembed	d	disembedded
disembed	p	disembedded
disembody	3	disembodies
disembody	d	disembodied
disembody	i	disembodying
disembody	p	disembodied
disembody	s	disembodies
disembowel	3	disembowels
disembowel	d	disembowelled
disembowel	i	disembowelling
disembowel	p	disembowelled
disembroil	3	disembroils
disembroil	d	disembroiled
disembroil	i	disembroiling
disembroil	p	disembroiled
disempower	3	disempowers
disempower	i	disempowering
disempower	p	disempowered
disenable	3	disenables
disenable	d	disenabled
disenable	i	disenabling
disenable	p	disenabled
disenchant	3	disenchants
disenchant	d	disenchanted
disenchant	i	disenchanting
disenchant	p	disenchanted
disencumber	3	disencumbers
disencumber	d	disencumbered
disencumber	i	disencumbering
disencumber	p	disencumbered
disenfranchise	3	disenfranchises
disenfranchise	d	disenfranchised
disenfranchise	i	disenfranchising
disenfranchise	p	disenfranchised
disengage	3	disengages
disengage	d	disengaged
disengage	i	disengaging
disengage	p	disengaged
disentangle	3	disentangles
disentangle	d	disentangled
disentangle	i	disentangling
disentangle	p	disentangled
disentitle	d	disentitled
disentitle	i	disentitling
disentitle	p	disentitled
disestablish	3	disestablishes
disestablish	d	disestablished
disestablish	i	disestablishing
disestablish	p	disestablished
disesteem	3	disesteems
disesteem	d	disesteemed
disesteem	i	disesteeming
disesteem	p	disesteemed
disfavour	3	disfavours
disfavour	d	disfavoured
disfavour	i	disfavouring
disfavour	p	disfavoured
disfavour	s	disfavours
disfigure	3	disfigures
disfigure	d	disfigured
disfigure	i	disfiguring
disfigure	p	disfigured
disfigurement	s	disfigurements
disfluency	s	disfluencies
disforest	3	disforests
disforest	d	disforested
disforest	i	disforesting
disforest	p	disforested
disfranchise	3	disfranchises
disfranchise	d	disfranchised
disfranchise	i	disfranchising
disfranchise	p	disfranchised
disgorge	3	disgorges
disgorge	d	disgorged
disgorge	i	disgorging
disgorge	p	disgorged
disgorger	s	disgorgers
disgrace	3	disgraces
disgrace	d	disgraced
disgrace	i	disgracing
disgrace	p	disgraced
disgrace	s	disgraces
disgruntle	3	disgruntles
disgruntle	d	disgruntled
disgruntle	i	disgruntling
disgruntle	p	disgruntled
disguise	3	disguises
disguise	d	disguised
disguise	i	disguising
disguise	p	disguised
disguise	s	disguises
disgust	3	disgusts
disgust	d	disgusted
disgust	i	disgusting
disgust	p	disgusted
disgusted	s	disgusteds
dish	3	dishes
dish	d	dished
dish	i	dishing
dish	p	dished
dish	s	dishes
dish-washer	s	dish-washers
dishabituate	d	dishabituated
dishabituate	p	dishabituated
disharmony	s	disharmonies
dishcloth	s	dishcloths
dishearten	3	disheartens
dishearten	d	disheartened
dishearten	i	disheartening
dishearten	p	disheartened
dishevel	3	dishevels
dishevel	d	dishevelled
dishevel	i	dishevelling
dishevel	p	dishevelled
dishful	s	dishfuls
dishonesty	s	dishonesties
dishonour	3	dishonours
dishonour	d	dishonoured
dishonour	i	dishonouring
dishonour	p	dishonoured
dishonour	s	dishonours
dishtowel	s	dishtowels
dishwash	i	dishwashing
dishwasher	s	dishwashers
dishwate	r	dishwater
dishy	t	dishiest
disillusion	3	disillusions
disillusion	d	disillusioned
disillusion	i	disillusioning
disillusion	p	disillusioned
disillusion	s	disillusions
disillusionment	s	disillusionments
disincentive	s	disincentives
disincline	3	disinclines
disincline	d	disinclined
disincline	i	disinclining
disincline	p	disinclined
disinfect	3	disinfects
disinfect	d	disinfected
disinfect	i	disinfecting
disinfect	p	disinfected
disinfectant	s	disinfectants
disinfest	3	disinfests
disinfest	d	disinfested
disinfest	i	disinfesting
disinfest	p	disinfested
disinherit	3	disinherits
disinherit	d	disinherited
disinherit	i	disinheriting
disinherit	p	disinherited
disinhibit	d	disinhibited
disinhibit	i	disinhibiting
disintegrate	3	disintegrates
disintegrate	d	disintegrated
disintegrate	i	disintegrating
disintegrate	p	disintegrated
disintegration	s	disintegrations
disinter	3	disinters
disinter	d	disinterred
disinter	i	disinterring
disinter	p	disinterred
disinv	t	disinvest
disinvest	i	disinvesting
disinvest	s	disinvests
disjoin	3	disjoins
disjoin	d	disjoined
disjoin	i	disjoining
disjoin	p	disjoined
disjoint	3	disjoints
disjoint	d	disjointed
disjoint	i	disjointing
disjoint	p	disjointed
disjoint	s	disjoints
disjunct	3	disjuncts
disjunct	s	disjuncts
disjunction	s	disjunctions
disjuncture	s	disjunctures
disk	s	disks
diskette	s	diskettes
dislike	3	dislikes
dislike	d	disliked
dislike	i	disliking
dislike	p	disliked
dislike	s	dislikes
dislocate	3	dislocates
dislocate	d	dislocated
dislocate	i	dislocating
dislocate	p	dislocated
dislocation	s	dislocations
dislodge	3	dislodges
dislodge	d	dislodged
dislodge	i	dislodging
dislodge	p	dislodged
dismantle	3	dismantles
dismantle	d	dismantled
dismantle	i	dismantling
dismantle	p	dismantled
dismantler	s	dismantlers
dismantling	s	dismantlings
dismast	d	dismasted
dismast	i	dismasting
dismay	3	dismays
dismay	d	dismayed
dismay	i	dismaying
dismay	p	dismayed
dismay	s	dismays
dismember	3	dismembers
dismember	d	dismembered
dismember	i	dismembering
dismember	p	dismembered
dismiss	3	dismisses
dismiss	d	dismissed
dismiss	i	dismissing
dismiss	p	dismissed
dismissal	s	dismissals
dismount	3	dismounts
dismount	d	dismounted
dismount	i	dismounting
dismount	p	dismounted
disobey	3	disobeys
disobey	d	disobeyed
disobey	i	disobeying
disobey	p	disobeyed
disoblige	3	disobliges
disoblige	d	disobliged
disoblige	i	disobliging
disoblige	p	disobliged
disorder	3	disorders
disorder	d	disordered
disorder	i	disordering
disorder	p	disordered
disorder	s	disorders
disorderly	s	disorderlies
disorganise	d	disorganised
disorganise	p	disorganised
disorganize	3	disorganizes
disorganize	d	disorganized
disorganize	i	disorganizing
disorganize	p	disorganized
disorient	3	disorients
disorient	d	disoriented
disorient	i	disorienting
disorient	p	disoriented
disorient	s	disorients
disorientate	3	disorientates
disorientate	d	disorientated
disorientate	i	disorientating
disorientate	p	disoriented
disorientation	s	disorientations
disown	3	disowns
disown	d	disowned
disown	i	disowning
disown	p	disowned
disown	s	disowns
disparage	3	disparages
disparage	d	disparaged
disparage	i	disparaging
disparage	p	disparaged
disparagement	s	disparagements
disparity	s	disparities
dispatch	3	dispatches
dispatch	d	dispatched
dispatch	i	dispatching
dispatch	p	dispatched
dispatch	s	dispatches
dispatcher	s	dispatchers
dispel	3	dispels
dispel	d	dispelled
dispel	i	dispelling
dispel	p	dispelled
dispensary	s	dispensaries
dispensation	s	dispensations
dispense	3	dispenses
dispense	d	dispensed
dispense	i	dispensing
dispense	p	dispensed
dispenser	s	dispensers
dispersal	s	dispersals
dispersant	s	dispersants
disperse	3	disperses
disperse	d	dispersed
disperse	i	dispersing
disperse	p	dispersed
disperser	s	dispersers
dispersion	s	dispersions
dispirit	3	dispirits
dispirit	d	dispirited
dispirit	i	dispiriting
dispirit	p	dispirited
displace	3	displaces
displace	d	displaced
displace	i	displacing
displace	p	displaced
displace	s	displaces
displacement	s	displacements
display	3	displays
display	d	displayed
display	i	displaying
display	p	displayed
display	s	displays
displease	3	displeases
displease	d	displeased
displease	i	displeasing
displease	p	displeased
displeasure	s	displeasures
disport	3	disports
disport	d	disported
disport	i	disporting
disport	p	disported
disposable	3	disposables
disposable	s	disposables
disposal	s	disposals
dispose	3	disposes
dispose	d	disposed
dispose	i	disposing
dispose	p	disposed
disposer	s	disposers
disposition	s	dispositions
dispossess	3	dispossesses
dispossess	d	dispossessed
dispossess	i	dispossessing
dispossess	p	dispossessed
dispossession	s	dispossessions
dispread	3	dispreads
dispread	i	dispreading
disproof	3	disproofs
disproportion	s	disproportions
disproportionality	s	disproportionalities
disproportionate	i	disproportionating
disprove	3	disproves
disprove	d	disproved
disprove	i	disproving
disprove	p	disproved
disputant	s	disputants
disputation	s	disputations
dispute	3	disputes
dispute	d	disputed
dispute	i	disputing
dispute	p	disputed
dispute	s	disputes
dispute-settlement	s	dispute-settlements
disqualification	s	disqualifications
disqualify	3	disqualifies
disqualify	d	disqualified
disqualify	i	disqualifying
disqualify	p	disqualified
disquiet	3	disquiets
disquiet	d	disquieted
disquiet	i	disquieting
disquiet	p	disquieted
disquiet	s	disquiets
disquisition	s	disquisitions
disregard	3	disregards
disregard	d	disregarded
disregard	i	disregarding
disregard	p	disregarded
disregard	s	disregards
disrespect	3	disrespects
disrespect	d	disrespected
disrespect	i	disrespecting
disrespect	p	disrespected
disrobe	3	disrobes
disrobe	d	disrobed
disrobe	i	disrobing
disrobe	p	disrobed
disrupt	3	disrupts
disrupt	d	disrupted
disrupt	i	disrupting
disrupt	p	disrupted
disrupter	s	disrupters
disruption	s	disruptions
disruptor	s	disruptors
diss	3	disses
diss	d	dissed
diss	i	dissing
diss	p	dissed
dissatisfaction	s	dissatisfactions
dissatisfier	s	dissatisfiers
dissatisfy	3	dissatisfies
dissatisfy	d	dissatisfied
dissatisfy	i	dissatisfying
dissatisfy	p	dissatisfied
dissatisfy	r	dissatisfier
dissatisfy	s	dissatisfies
dissecan	s	dissecans
dissect	3	dissects
dissect	d	dissected
dissect	i	dissecting
dissect	p	dissected
dissect	s	dissects
dissection	s	dissections
dissemble	3	dissembles
dissemble	d	dissembled
dissemble	i	dissembling
dissemble	p	dissembled
dissemble	s	dissembles
dissembler	s	dissemblers
disseminate	3	disseminates
disseminate	d	disseminated
disseminate	i	disseminating
disseminate	p	disseminated
disseminator	s	disseminators
dissension	s	dissensions
dissent	3	dissents
dissent	d	dissented
dissent	i	dissenting
dissent	p	dissented
dissent	s	dissents
dissenter	s	dissenters
dissentient	s	dissentients
dissention	s	dissentions
dissertate	3	dissertates
dissertate	d	dissertated
dissertate	i	dissertating
dissertate	p	dissertated
dissertation	s	dissertations
disservice	s	disservices
dissever	3	dissevers
dissever	d	dissevered
dissever	i	dissevering
dissever	p	dissevered
dissident	s	dissidents
dissimilarity	s	dissimilarities
dissimilate	3	dissimilates
dissimilate	d	dissimilated
dissimilate	i	dissimilating
dissimilate	p	dissimilated
dissimulate	3	dissimulates
dissimulate	d	dissimulated
dissimulate	i	dissimulating
dissimulate	p	dissimulated
dissipate	3	dissipates
dissipate	d	dissipated
dissipate	i	dissipating
dissipate	p	dissipated
dissipation	s	dissipations
dissociate	3	dissociates
dissociate	d	dissociated
dissociate	i	dissociating
dissociate	p	dissociated
dissociate	s	dissociates
dissociation	s	dissociations
dissolute	s	dissolutes
dissolution	s	dissolutions
dissolve	3	dissolves
dissolve	d	dissolved
dissolve	i	dissolving
dissolve	p	dissolved
dissonance	s	dissonances
dissuade	3	dissuades
dissuade	d	dissuaded
dissuade	i	dissuading
dissuade	p	dissuaded
distaff	s	distaffs
distance	3	distances
distance	d	distanced
distance	i	distancing
distance	p	distanced
distance	s	distances
distaste	s	distastes
distemper	3	distempers
distemper	d	distempered
distemper	i	distempering
distemper	p	distempered
distemper	s	distempers
distend	3	distends
distend	d	distended
distend	i	distending
distend	p	distended
distension	s	distensions
distil	3	distils
distil	d	distilled
distil	i	distilling
distil	p	distilled
distill	3	distills
distill	d	distilled
distill	i	distilling
distill	p	distilled
distillate	d	distillated
distillate	s	distillates
distillation	s	distillations
distiller	s	distillers
distillery	s	distilleries
distinction	s	distinctions
distinguish	3	distinguishes
distinguish	d	distinguished
distinguish	i	distinguishing
distinguish	p	distinguished
distort	3	distorts
distort	d	distorted
distort	i	distorting
distort	p	distorted
distorter	s	distorters
distortion	s	distortions
distract	3	distracts
distract	d	distracted
distract	i	distracting
distract	p	distracted
distraction	s	distractions
distractor	s	distractors
distrain	3	distrains
distrain	d	distrained
distrain	i	distraining
distrain	p	distrained
distraint	s	distraints
distress	3	distresses
distress	d	distressed
distress	i	distressing
distress	p	distressed
distress	s	distresses
distributary	s	distributaries
distribute	3	distributes
distribute	d	distributed
distribute	i	distributing
distribute	p	distributed
distributer	s	distributers
distribution	s	distributions
distributor	s	distributors
district	3	districts
district	d	districted
district	i	districting
district	p	districted
district	s	districts
distrust	3	distrusts
distrust	d	distrusted
distrust	i	distrusting
distrust	p	distrusted
disturb	3	disturbs
disturb	d	disturbed
disturb	i	disturbing
disturb	p	disturbed
disturbance	s	disturbances
disturber	s	disturbers
disulphate	d	disulphated
disulphide	s	disulphides
disunite	3	disunites
disunite	d	disunited
disunite	i	disuniting
disunite	p	disunited
disunity	s	disunities
disyllable	s	disyllables
dit	s	dits
ditch	3	ditches
ditch	d	ditched
ditch	i	ditching
ditch	p	ditched
ditch	s	ditches
ditcher	s	ditchers
ditching	s	ditchings
dither	3	dithers
dither	d	dithered
dither	i	dithering
dither	p	dithered
dither	s	dithers
ditherer	s	ditherers
dithiadiazole	s	dithiadiazoles
dithiazole	s	dithiazoles
ditto	3	dittos
ditto	d	dittoed
ditto	i	dittoing
ditto	p	dittoed
dittoe	d	dittoed
ditty	s	ditties
diuretic	s	diuretics
div	s	divs
diva	s	divas
divagate	3	divagates
divagate	d	divagated
divagate	i	divagating
divagate	p	divagated
divagation	s	divagations
divan	s	divans
divaricate	3	divaricates
divaricate	d	divaricated
divaricate	i	divaricating
divaricate	p	divaricated
dive	3	dives
dive	d	dived
dive	i	diving
dive	p	dived
dive	p	dove
dive	s	dives
dive-bomb	3	dive-bombs
dive-bomb	d	dive-bombed
dive-bomb	i	dive-bombing
dive-bomb	p	dive-bombed
dive-bomb	s	dive-bombs
dive-bomber	s	dive-bombers
divemaster	s	divemasters
diver	s	divers
diverge	3	diverges
diverge	d	diverged
diverge	i	diverging
diverge	p	diverged
divergence	s	divergences
divergency	s	divergencies
divergent	s	divergents
diverger	s	divergers
diversification	s	diversifications
diversifier	s	diversifiers
diversify	3	diversifies
diversify	d	diversified
diversify	i	diversifying
diversify	p	diversified
diversion	s	diversions
diversity	s	diversities
divert	3	diverts
divert	d	diverted
divert	i	diverting
divert	p	diverted
diverter	s	diverters
divertimento	s	divertimentos
divertissement	s	divertissements
divertor	s	divertors
divest	3	divests
divest	d	divested
divest	i	divesting
divest	p	divested
divestment	s	divestments
divi	s	divis
divide	3	divides
divide	d	divided
divide	i	dividing
divide	p	divided
divide	s	divides
dividend	s	dividends
divider	s	dividers
dividing-line	s	dividing-lines
divination	s	divinations
divine	3	divines
divine	d	divined
divine	i	divining
divine	p	divined
divine	r	diviner
divine	s	divines
diviner	s	diviners
divinity	s	divinities
division	s	divisions
divisional	s	divisionals
